GEO_ID,pop_change,non_white_change,unemploy_change,edu_change,med_income_change,mean_income_change,%change in diff between mean and median
1400000US42003499400,-5.77%,-2.1,5.4,6.3,1.36%,18.20%,127.22%
1400000US42003500300,-1.43%,5.4,-0.6,1.4,19.74%,7.87%,-31.11%
1400000US42003501000,9.01%,-1.5,7.6,-0.3,-7.89%,10.99%,85.64%
1400000US42003503002,1.46%,0,-2.7,-4.2,15.23%,5.95%,-32.07%
1400000US42003504100,4.21%,7.6,-5.6,2.6,22.97%,15.22%,-10.35%
1400000US42003507000,-6.51%,10,-0.5,-3,-5.56%,0.42%,45.03%
1400000US42003508000,-16.26%,6.2,12,-3.5,10.56%,1.29%,-23.84%
1400000US42003509400,-1.68%,15.2,-3.4,0.3,-6.98%,-6.99%,-7.04%
1400000US42003510000,-7.91%,1.8,1,-1.2,4.49%,-1.35%,-13.00%
1400000US42003512000,-11.54%,5,-0.9,9.6,5.87%,8.13%,14.72%
1400000US42003512800,10.75%,5.6,-8.7,0.6,-2.14%,-21.01%,-43.60%
1400000US42003512900,-6.50%,11.8,-3.9,1.6,-31.53%,-15.41%,65.35%
1400000US42003513800,-1.97%,-5.3,-0.9,-9.2,8.88%,-4.82%,-39.95%
1400000US42003514000,7.56%,2.3,-0.8,-0.8,10.82%,7.08%,0.84%
1400000US42003515100,-0.88%,0.3,2,1.2,-16.91%,-15.30%,-8.45%
1400000US42003515200,7.59%,-4,-1.7,9.5,-10.29%,2.14%,199.08%
1400000US42003515300,-2.05%,-0.6,4.5,9.6,-4.03%,-7.68%,-15.44%
1400000US42003515401,-8.94%,9.5,0.6,-5.3,4.78%,9.70%,36.21%
1400000US42003516100,-2.21%,5.9,-7,11,14.69%,16.69%,21.79%
1400000US42003516200,-0.75%,4.3,2.4,6,28.73%,11.04%,-17.28%
1400000US42003517000,-6.98%,-1.1,2.9,-2.2,0.44%,15.46%,47.50%
1400000US42003518001,-1.00%,-0.9,1.7,0.9,41.31%,26.93%,-53.60%
1400000US42003519000,-2.18%,1.7,2,9.8,9.50%,19.53%,89.78%
1400000US42003520001,-0.59%,-4.7,1.8,2,15.72%,11.94%,-1.91%
1400000US42003520002,-1.92%,5,1.1,3.1,25.76%,25.62%,25.03%
1400000US42003521100,-1.15%,9,-3.7,3.9,9.75%,8.15%,-4.67%
1400000US42003521200,-2.05%,-1,3.9,-9.3,6.43%,2.07%,-38.50%
1400000US42003521301,0.73%,2.8,-3.6,-9.2,-25.60%,-11.57%,19.49%
1400000US42003521302,4.68%,1.3,-2,-2.1,17.63%,2.40%,-32.08%
1400000US42003521401,6.41%,-10.8,-5.4,1.6,-1.99%,10.45%,115.78%
1400000US42003521402,1.60%,0.8,1.7,-0.4,14.86%,3.20%,-61.90%
1400000US42003521500,-1.24%,4.7,1.4,0.7,0.00%,15.55%,110.39%
1400000US42003522000,-2.07%,14.8,1.3,-0.6,-19.22%,6.36%,174.30%
1400000US42003523100,-2.98%,1.4,2,4.8,1.06%,-15.97%,-56.69%
1400000US42003523200,-10.75%,0.5,-5,4.8,-21.98%,-11.08%,38.74%
1400000US42003523300,-2.22%,9.2,8.1,3.7,1.48%,1.92%,5.26%
1400000US42003523400,-2.72%,7.5,-3,13.1,15.14%,-0.12%,-50.52%
1400000US42003523501,5.62%,11.4,6.5,-0.7,-4.58%,1.57%,45.31%
1400000US42003523502,9.76%,15.7,1.8,10.7,-25.04%,-2.16%,283.03%
1400000US42003523600,-1.83%,5.1,-0.5,8.2,44.89%,23.21%,-144.34%
1400000US42003523701,2.84%,0.9,-1.6,-1.2,12.78%,25.22%,117.08%
1400000US42003523702,1.68%,6.7,0,4.8,1.73%,12.23%,98.90%
1400000US42003523800,-4.35%,-6.3,-2.8,12.1,5.53%,9.10%,28.15%
1400000US42003524000,-3.58%,0.6,6.1,7.2,26.32%,20.76%,1.20%
1400000US42003525100,-3.95%,4,-0.7,-0.4,7.89%,-4.45%,-40.78%
1400000US42003525200,10.30%,-4.9,-0.7,-0.8,26.43%,15.72%,-12.98%
1400000US42003525300,-3.23%,2.4,-2.1,9.2,-0.61%,14.11%,48.09%
1400000US42003526101,7.89%,-0.1,-4.9,4.6,12.46%,16.27%,47.90%
1400000US42003526102,6.23%,-1.4,-1.9,1.2,3.90%,8.62%,29.56%
1400000US42003526201,0.21%,-4.4,5.5,2.7,-12.10%,-4.96%,62.21%
1400000US42003526202,-4.92%,-10.9,0.9,0.8,18.50%,-3.57%,-87.28%
1400000US42003526301,10.08%,-2.4,1.6,2.5,-0.70%,-1.21%,-5.89%
1400000US42003526302,-3.71%,-3.4,0.8,-1.4,-10.79%,-6.00%,44.33%
1400000US42003550900,-5.43%,8.7,5.5,2.8,-35.73%,-8.71%,149.89%
1400000US42003551200,2.54%,-5.2,-1.1,-2.9,-13.67%,11.69%,119.08%
1400000US42003551300,6.91%,5.2,-10.7,8.6,25.68%,17.27%,-23.67%
1400000US42003551900,23.39%,15,-5.3,-7.1,2.12%,11.68%,42.07%
1400000US42003552000,-3.99%,18.2,8.2,3.5,24.21%,8.73%,-36.20%
1400000US42003552100,14.67%,3.8,0.1,4,28.00%,13.33%,-18.42%
1400000US42003552200,-27.15%,3.8,-0.9,6.7,16.26%,14.94%,12.24%
1400000US42003552300,-11.54%,6.4,3.1,-1,-20.53%,-8.48%,44.79%
1400000US42003552400,-18.35%,-1.4,1.3,10.4,43.01%,32.49%,10.65%
1400000US42003560400,12.08%,-9.7,2.8,4.8,14.87%,20.52%,92.01%
1400000US42003560500,-2.74%,-18.3,3.8,11.7,1.69%,15.05%,67.43%
1400000US42003560600,4.45%,-1.2,-16.7,10.1,105.76%,91.75%,60.73%
1400000US42003561000,-6.16%,4.9,5.1,6,3.78%,11.38%,32.68%
1400000US42003561100,6.02%,2.5,-8.6,14.5,0.63%,-5.55%,-21.56%
1400000US42003561200,-16.43%,-4.8,-2.6,-3.4,28.96%,39.62%,107.25%
1400000US42003561400,-9.81%,-4.2,5.3,-6.4,20.66%,21.16%,22.20%
1400000US42003561500,3.68%,8.3,5.5,3.4,-8.18%,-6.69%,-1.25%
1400000US42003561600,5.41%,-2,-0.5,3,94.02%,51.91%,-16.52%
1400000US42003561700,-39.47%,-8.9,-7.3,-0.2,46.07%,55.72%,124.26%
1400000US42003561900,6.71%,-8.5,6.4,5,-8.24%,12.98%,64.75%
1400000US42003562000,-5.83%,6,15.5,4.2,-36.77%,-43.34%,-47.74%
1400000US42003562300,11.82%,3.2,2.9,-4.9,-39.31%,-15.46%,28.53%
1400000US42003562400,-16.23%,-1.7,3.5,-0.8,-26.10%,-17.85%,18.45%
1400000US42003562500,-1.19%,-2.5,-2.6,9.8,48.48%,38.79%,9.79%
1400000US42003562600,4.69%,11.6,-0.8,8.7,-10.07%,11.16%,104.15%
1400000US42003562700,24.22%,-16.4,-6,11.5,55.86%,29.06%,7.32%
1400000US42003562800,8.31%,7,-3.9,3.2,4.88%,7.08%,19.48%
1400000US42003562900,-9.25%,-1.8,7.4,-1.2,11.42%,4.93%,-9.43%
1400000US42003563000,36.29%,-2.6,-4.1,10.3,73.96%,41.20%,-82.17%
1400000US42003563100,8.79%,17.6,-1.7,1.7,12.95%,4.20%,-29.51%
1400000US42003563200,-13.76%,-9.2,-7.7,12.3,21.67%,22.38%,23.72%
1400000US42003563300,-10.92%,2.3,-1.9,3.6,24.44%,25.03%,25.64%
1400000US42003563800,4.14%,-2.7,-2.2,1.3,-10.24%,0.50%,33.91%
1400000US42003563900,-1.39%,7.4,-5.1,2.4,0.57%,11.07%,92.72%
1400000US42003564000,19.64%,1.9,-0.2,4.5,30.28%,45.59%,96.77%
1400000US42003564100,-1.56%,-0.1,-0.2,1.9,20.23%,20.27%,20.36%
1400000US42003564200,-2.12%,-0.7,3.1,5.7,32.54%,38.24%,58.00%
1400000US42003564400,-1.19%,1.6,3,-1.7,-5.46%,3.48%,62.31%
1400000US42003564500,-4.54%,0.6,1,3.1,6.35%,1.68%,-18.96%
1400000US42003980000,#DIV/0!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
1400000US42003980100,#DIV/0!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
1400000US42003980300,-100.00%,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
1400000US42003980400,#DIV/0!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
1400000US42003980500,-92.31%,0,#VALUE!,-36.5,#VALUE!,#VALUE!,#VALUE!
1400000US42003980600,#DIV/0!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
1400000US42003980700,-57.14%,0,0,0,#VALUE!,#VALUE!,#VALUE!
1400000US42003980800,#DIV/0!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
1400000US42003980900,100.28%,-5.4,#VALUE!,0,#VALUE!,#VALUE!,#VALUE!
1400000US42003981000,-100.00%,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
1400000US42003981100,#DIV/0!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
1400000US42003981200,#DIV/0!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
1400000US42003981800,-54.20%,6.6,4.3,13,#VALUE!,#VALUE!,#VALUE!
1400000US42003982200,9.53%,-0.1,0.3,-60,#VALUE!,224.80%,#VALUE!
1400000US42005950100,2.73%,2.6,0.5,1.9,1.29%,3.78%,17.89%
1400000US42005950200,-5.71%,2.2,4.1,1.3,24.43%,22.20%,11.12%
1400000US42005950300,-12.95%,4.8,-2.5,4.3,5.73%,14.94%,54.34%
1400000US42005950400,-6.58%,-2.4,2,0,16.00%,18.05%,29.85%
1400000US42005950500,-1.37%,-1.5,-0.1,-4.3,21.77%,13.80%,-11.95%
1400000US42005950600,-7.08%,-1.9,-1.3,1.2,-0.46%,13.21%,147.57%
1400000US42005950700,-5.75%,-1.7,-2.5,-0.2,12.96%,15.90%,28.20%
1400000US42005950800,1.47%,0.2,2.4,3.6,9.68%,12.06%,24.20%
1400000US42005950900,-0.63%,-2.6,-0.1,4.9,7.49%,14.46%,37.82%
1400000US42005951000,-4.00%,3.4,-1.3,-2.8,23.37%,29.52%,46.90%
1400000US42005951100,-4.36%,1.2,-3.7,2.3,-6.75%,-1.41%,20.84%
1400000US42005951200,-1.22%,0,1.8,0.2,-1.64%,9.93%,73.24%
1400000US42005951300,7.81%,0.2,-0.8,2.1,-18.64%,-1.80%,435.18%
1400000US42005951400,-1.86%,6.7,5.7,-0.2,5.21%,1.97%,-19.73%
1400000US42005951500,4.88%,-0.1,4.3,-0.9,10.49%,8.50%,0.42%
1400000US42005951600,-2.50%,-1,6.1,1.5,11.99%,10.31%,3.76%
1400000US42005951700,2.34%,1.1,1.3,0.1,10.90%,3.99%,-18.23%
1400000US42005951800,-6.72%,-1.4,7.9,4.6,-9.18%,-3.71%,18.63%
1400000US42005951900,0.22%,0.4,2,-1.8,-9.65%,5.24%,-15135.42%
1400000US42007600601,4.78%,0.5,0.1,1,21.54%,37.76%,115.43%
1400000US42007600602,-2.01%,3.4,-2.8,6.3,1.80%,9.31%,68.42%
1400000US42007600700,4.16%,0.6,-1.7,-0.2,2.94%,20.30%,79.48%
1400000US42007601000,-3.43%,-2.3,0.4,7.4,3.14%,20.68%,110.52%
1400000US42007601100,-6.54%,-2.2,-1.4,1.5,-1.68%,35.75%,320.52%
1400000US42007601200,4.71%,2.9,-3.6,3.2,-9.14%,11.75%,183.13%
1400000US42007601300,-8.12%,3.9,-2.7,-1.5,4.39%,16.90%,63.58%
1400000US42007601400,3.65%,5.2,-3,4.3,-5.67%,-8.29%,-21.85%
1400000US42007601600,-9.19%,-5.7,-5.9,1.9,20.06%,7.56%,-31.03%
1400000US42007601700,0.41%,-0.2,6,3.8,17.92%,22.34%,75.56%
1400000US42007601800,2.59%,-1.9,-4.1,7.9,8.39%,10.31%,25.06%
1400000US42007602100,-2.75%,0.2,1.8,-1.6,5.45%,14.91%,63.59%
1400000US42007602300,-2.63%,5.4,-0.3,-5.9,-36.99%,-21.31%,22.24%
1400000US42007602400,-1.12%,-0.8,-1.3,2.2,15.32%,-2.80%,-55.93%
1400000US42007602500,-3.06%,-3.9,-1.6,-3.1,-1.72%,4.65%,36.29%
1400000US42007602601,9.07%,2.9,1.9,6.9,8.47%,2.58%,-18.40%
1400000US42007602602,-6.90%,-1.4,-0.2,10.5,32.10%,-4.29%,-71.77%
1400000US42007602701,5.27%,1.7,-0.1,-1.4,16.00%,5.88%,-41.33%
1400000US42007602702,-1.24%,-3.7,2.4,-0.2,6.10%,3.73%,-10.98%
1400000US42007602800,-4.25%,-4.6,1.6,-1.3,-22.83%,-19.81%,-12.62%
1400000US42007602900,-13.68%,3.5,2.8,-0.6,-0.66%,2.56%,26.26%
1400000US42007603000,-2.38%,-3,2,-2.4,6.47%,-1.22%,-28.84%
1400000US42007603202,-1.24%,5.8,4.1,6,8.33%,7.36%,0.17%
1400000US42007603300,-5.43%,-2.6,-7.8,7.9,10.33%,16.49%,52.67%
1400000US42007603400,7.01%,-0.6,-3.1,-4.9,-2.70%,20.12%,173.74%
1400000US42007603500,4.04%,6.2,-2.8,4.2,28.39%,23.17%,4.88%
1400000US42007603600,3.19%,-1.3,1.8,5.9,14.51%,15.76%,24.85%
1400000US42007603700,-1.93%,3.9,3.9,2.6,-3.74%,-0.97%,5.21%
1400000US42007603801,-4.30%,1.5,0.1,8.6,2.69%,9.65%,480.60%
1400000US42007603802,11.55%,-3.2,3.6,-7.8,11.62%,4.83%,-44.76%
1400000US42007603803,0.00%,2.8,1,14,11.44%,10.89%,7.21%
1400000US42007603900,-1.87%,-7,2.9,8.1,23.62%,4.30%,-58.19%
1400000US42007604000,3.93%,12.9,1.5,-0.4,-6.10%,1.64%,62.01%
1400000US42007604100,-5.12%,-7,-0.2,3.8,11.13%,13.67%,24.01%
1400000US42007604200,-8.76%,19,6.5,2.8,-1.22%,20.72%,143.39%
1400000US42007604500,-5.14%,2.2,13.7,0.7,-14.46%,1.32%,105.64%
1400000US42007604600,4.83%,3.6,-1.1,0.1,1.73%,13.14%,86.91%
1400000US42007604700,3.93%,12.7,2.7,2.8,-6.23%,-31.84%,-59.23%
1400000US42007604800,-6.51%,-4,-1.2,1.5,1.21%,7.36%,41.12%
1400000US42007604901,15.08%,5.3,-2.4,2.2,30.16%,17.73%,-20.03%
1400000US42007604902,-6.06%,0.8,0.1,-1.5,12.76%,18.59%,170.85%
1400000US42007605001,0.20%,1.9,1.9,-6.2,-7.83%,-10.04%,-19.06%
1400000US42007605002,-1.23%,3.9,5.5,-3.3,17.24%,14.92%,-3.67%
1400000US42007605100,-2.06%,1.3,5.4,9.7,15.99%,10.85%,-11.65%
1400000US42007605200,3.53%,3.1,-0.2,1.9,8.41%,20.67%,92.61%
1400000US42007605300,0.54%,2.6,2.7,6.5,13.30%,6.80%,-23.09%
1400000US42007605400,-8.85%,9,-3.2,6.9,17.24%,8.96%,-12.34%
1400000US42007605500,2.96%,-2.5,-1.6,5.4,27.69%,35.28%,75.05%
1400000US42007605600,-5.77%,0.9,-1.4,6.6,15.34%,15.48%,16.36%
1400000US42007605700,-19.17%,-12.6,6.3,4.1,2.80%,8.35%,32.28%
1400000US42007605800,-1.41%,1.5,-1.9,12.6,20.13%,34.41%,108.32%
1400000US42009960100,-5.46%,0.1,-0.6,4.4,29.59%,8.12%,-44.45%
1400000US42009960200,-1.74%,1.9,-3,-0.1,12.76%,3.22%,-41.20%
1400000US42009960300,-1.82%,-0.2,-1.3,1.7,8.75%,10.61%,19.66%
1400000US42009960400,-0.45%,0.5,-0.4,-1.2,16.43%,16.83%,19.98%
1400000US42009960500,-2.48%,1.3,-2.1,3.6,-1.81%,11.22%,90.51%
1400000US42009960600,-5.81%,0.5,2.5,-4.6,-3.07%,-2.95%,-2.35%
1400000US42009960700,-4.37%,1.6,3.5,7.4,44.85%,55.53%,97.50%
1400000US42009960800,-1.74%,0.4,3.5,3.2,31.87%,14.79%,-38.58%
1400000US42009960900,-1.75%,0.5,1.8,-1,2.40%,7.13%,26.77%
1400000US42009961000,0.61%,0,-0.2,2.7,13.48%,14.25%,17.20%
1400000US42009961100,6.51%,1,1,-1.5,13.81%,20.94%,64.48%
1400000US42011000100,9.49%,4.8,8.4,4,-15.24%,7.92%,121.67%
1400000US42011000200,-9.28%,17.7,13,-4.8,-32.55%,-18.59%,19.17%
1400000US42011000300,19.57%,0.6,-0.1,-1.7,18.31%,-0.23%,-58.93%
1400000US42011000400,9.51%,5.7,10.5,-2.9,5.53%,-2.71%,-28.83%
1400000US42011000500,-6.58%,8.5,4.1,1.1,17.16%,3.79%,-64.18%
1400000US42011000600,-21.66%,9.3,1.4,-0.5,-0.93%,7.61%,74.95%
1400000US42011000700,15.88%,15.7,0.8,0.9,0.41%,9.09%,53.62%
1400000US42011000800,1.00%,7.2,2.7,0.2,-11.92%,-0.11%,70.67%
1400000US42011000900,-1.85%,-8.3,-7,0.7,-14.45%,-18.66%,-32.41%
1400000US42011001000,6.80%,1.4,-0.5,-5.3,-19.66%,4.91%,201.61%
1400000US42011001100,-10.90%,1.5,1.6,2.9,2.01%,11.61%,62.88%
1400000US42011001200,56.79%,-2.5,11.5,-6.6,27.27%,17.56%,-0.34%
1400000US42011001300,43.30%,6.4,0.4,-0.3,9.93%,27.00%,74.17%
1400000US42011001400,-2.77%,2.5,3.9,-1.5,-12.82%,1.80%,55.03%
1400000US42011001500,-17.31%,8.9,9.7,-3.6,-6.31%,0.07%,113.98%
1400000US42011001600,-7.08%,23.1,5,-1.8,-24.58%,-9.82%,253.35%
1400000US42011001700,1.16%,8,4.4,0.3,9.74%,-5.07%,-54.50%
1400000US42011001800,-19.97%,10.1,-6.6,0.8,21.24%,1.53%,-28.03%
1400000US42011001900,20.27%,2.5,-5.2,5.5,-0.88%,15.81%,61.11%
1400000US42011002000,-5.27%,3.7,2.6,-0.6,3.71%,4.68%,9.86%
1400000US42011002100,-8.25%,-2.9,8.9,-2.3,1.46%,-1.56%,-11.04%
1400000US42011002200,4.93%,2.8,-1.6,2.6,15.86%,9.21%,-8.86%
1400000US42011002300,8.90%,11.5,5.1,-1.9,16.22%,17.36%,20.68%
1400000US42011002500,-14.07%,-0.1,-5.5,7,11.70%,-12.72%,-45.85%
1400000US42011002600,3.95%,-0.2,12.5,0.5,-33.97%,-11.21%,154.49%
1400000US42011002700,9.21%,1.8,5.9,-0.3,8.65%,24.71%,119.90%
1400000US42011002900,20.35%,-5.5,2.9,-10.4,0.35%,7.18%,43.64%
1400000US42011010100,-0.76%,3.8,-0.4,0.6,7.14%,22.05%,122.73%
1400000US42011010201,-3.82%,-5,2.4,8.5,12.97%,4.02%,-61.55%
1400000US42011010202,2.52%,4.7,5.6,8.2,-1.42%,3.00%,44.83%
1400000US42011010302,2.67%,0.2,2.2,1,-1.35%,3.13%,44.64%
1400000US42011010303,-2.07%,1.2,-2.2,3,42.05%,20.16%,-79.86%
1400000US42011010304,-1.39%,5.9,0.1,2.4,-9.69%,13.12%,397.71%
1400000US42011010400,-2.79%,1.1,2,4.3,3.33%,10.33%,57.46%
1400000US42011010500,4.64%,6.8,-3.2,3.2,-0.95%,11.44%,119.15%
1400000US42011010600,9.80%,6.4,4.5,3,5.40%,21.05%,87.64%
1400000US42011010700,5.24%,-1.6,-1.4,3.7,26.74%,24.83%,9.52%
1400000US42011010801,-1.37%,-1.8,7,8.2,11.49%,16.25%,42.21%
1400000US42011010802,9.14%,2.7,-1.3,-2,2.60%,1.20%,-8.77%
1400000US42011010902,6.59%,4,0,6.3,-7.48%,5.10%,67.77%
1400000US42011010903,-6.52%,2.8,-4.7,4.2,12.09%,10.37%,5.25%
1400000US42011010904,9.98%,1.1,-2.2,-1.2,9.08%,19.19%,95.92%
1400000US42011010905,-11.23%,2,-5.5,4.1,17.73%,15.99%,1.93%
1400000US42011011000,3.00%,2.2,1.8,2.8,-1.38%,16.51%,89.49%
1400000US42011011101,17.16%,3.6,-2,9.5,25.20%,22.80%,15.01%
1400000US42011011102,-1.66%,4.4,2.6,2.1,18.45%,-9.40%,-39.78%
1400000US42011011200,-0.45%,7.6,3.4,-0.1,-8.48%,-4.83%,18.08%
1400000US42011011300,0.91%,7,-1.1,2.1,14.57%,9.83%,-40.72%
1400000US42011011400,-0.02%,-3.9,3.2,2.6,0.40%,3.80%,23.01%
1400000US42011011500,-0.30%,-1,-0.2,-0.9,13.48%,16.26%,23.65%
1400000US42011011601,-3.66%,-2.2,3.3,-3.2,9.31%,5.88%,-6.09%
1400000US42011011602,3.22%,1.6,2,8.9,11.91%,12.86%,18.91%
1400000US42011011603,7.22%,5.1,0.3,3.5,-0.02%,7.32%,29.77%
1400000US42011011701,2.02%,1.4,-1.9,-5.3,5.28%,-3.69%,-40.47%
1400000US42011011702,0.63%,3.5,4.3,1.8,-7.93%,-2.15%,68.04%
1400000US42011011703,9.75%,-2.4,2.1,2.2,11.61%,6.68%,-22.48%
1400000US42011011800,-0.42%,0.8,1.6,-2.5,-0.97%,-1.70%,-7.08%
1400000US42011011902,0.14%,4.1,-1.8,2.2,13.19%,13.17%,13.04%
1400000US42011011903,14.34%,2.2,5,8.8,-1.02%,10.60%,233.24%
1400000US42011011904,1.83%,3.6,1.4,10.2,2.73%,10.00%,81.59%
1400000US42011012001,5.05%,8.6,2.6,5,12.87%,51.03%,170.38%
1400000US42011012002,0.18%,0,-2,13.3,5.68%,19.05%,333.02%
1400000US42011012101,6.21%,4.5,0.7,3.7,14.32%,12.84%,0.97%
1400000US42011012103,2.20%,8.6,2.1,-2.5,-11.02%,-14.01%,-21.16%
1400000US42011012104,3.94%,2.4,1,2.8,-4.29%,-9.44%,-21.43%
1400000US42011012105,6.08%,-3.9,2.1,0,14.83%,20.28%,135.14%
1400000US42011012200,2.07%,11.2,-1.1,-7.5,-15.38%,-2.69%,691.97%
1400000US42011012300,-0.60%,18.6,0.3,2.8,0.58%,13.04%,89.47%
1400000US42011012400,7.25%,19.4,2.9,-1.1,36.81%,15.68%,-65.18%
1400000US42011012500,13.46%,15.7,-0.8,1.4,8.38%,5.39%,-12.95%
1400000US42011012600,13.93%,32.9,5.6,1.2,15.46%,6.98%,-66.81%
1400000US42011012700,-3.77%,4.7,0.9,6.9,0.01%,0.86%,5.40%
1400000US42011012800,-0.38%,11.4,-3.6,0.3,6.40%,0.79%,-47.31%
1400000US42011012900,0.61%,1.5,0.3,7.4,13.55%,22.56%,89.03%
1400000US42011013000,2.88%,-5.8,3.8,-9.8,4.90%,-1.88%,-26.62%
1400000US42011013100,-1.54%,-0.3,1.5,9.2,2.97%,7.93%,40.66%
1400000US42011013200,-0.07%,8.4,6.1,5,-0.76%,0.85%,6.73%
1400000US42011013301,-4.00%,-0.7,4,5.6,0.49%,10.43%,56.14%
1400000US42011013302,10.65%,-3.8,-0.9,-3.2,-0.99%,-7.86%,-35.67%
1400000US42011013401,0.58%,1.3,0.6,-5,-0.81%,-0.12%,4.95%
1400000US42011013402,-8.46%,2.5,0.6,-1,6.80%,3.64%,-21.60%
1400000US42011013500,10.08%,1.2,3.5,-3.1,15.98%,11.60%,-18.17%
1400000US42011013600,-1.31%,9.5,-2.4,-3.4,-0.17%,10.95%,501.18%
1400000US42011013701,1.68%,4.1,-4.5,3.3,15.40%,9.89%,-8.29%
1400000US42011013702,0.81%,-1.6,1,1.7,14.63%,9.36%,-13.68%
1400000US42011013800,0.65%,-1.4,-1.3,2.9,19.77%,21.90%,28.70%
1400000US42011013900,-4.19%,-2.1,0.2,-2.9,-7.25%,-7.12%,-6.41%
1400000US42011014000,0.46%,4.6,1.7,-8,20.53%,10.13%,-20.80%
1400000US42011014100,0.49%,8.1,-3.8,-0.6,37.23%,22.91%,-16.04%
1400000US42011014200,-2.78%,1.1,-2.1,-3.2,-2.69%,-5.42%,-21.25%
1400000US42013010101,4.16%,-1.1,-3.1,2.9,15.15%,5.80%,-33.24%
1400000US42013010102,4.86%,-5.8,-3.3,4.5,13.41%,30.04%,106.74%
1400000US42013010103,-8.61%,-1,2.5,7,0.67%,3.22%,14.79%
1400000US42013010401,-11.53%,2.6,4.9,4.6,1.46%,6.19%,80.91%
1400000US42013010402,0.14%,-1.6,-0.4,2.9,28.75%,22.41%,-50.93%
1400000US42013010500,0.00%,3.3,-2.7,5.9,15.95%,2.16%,-56.50%
1400000US42013010600,7.17%,6.9,-0.1,-0.2,-3.34%,28.57%,138.63%
1400000US42013010700,-0.54%,3.8,0.7,3.3,-12.33%,-12.27%,-12.11%
1400000US42013010800,3.59%,-0.3,2.2,4.1,14.37%,17.59%,33.62%
1400000US42013010900,0.80%,0.8,-1.5,6.3,4.26%,4.00%,3.25%
1400000US42013011001,2.55%,3.1,2,-0.9,4.10%,-0.29%,-20.98%
1400000US42013011002,-4.16%,-1.3,-4.1,2.3,21.81%,-4.77%,-32.74%
1400000US42013011100,3.10%,2,-3.3,-6.5,-10.68%,-12.50%,-16.53%
1400000US42013011200,0.54%,2.2,-1.9,9,26.86%,20.33%,-10.95%
1400000US42013011300,0.38%,0.6,-0.5,0.9,3.46%,6.82%,24.35%
1400000US42013011400,1.11%,-1.2,-2.2,1,16.98%,16.66%,14.21%
1400000US42013011500,3.88%,-0.1,-0.7,2.6,8.10%,18.78%,84.57%
1400000US42013011600,0.07%,1.8,1.1,1.4,2.92%,-12.47%,-40.80%
1400000US42013100200,6.76%,0.4,7.1,0,2.58%,2.60%,2.86%
1400000US42013100300,-8.81%,-1.9,-6.6,0,-1.05%,22.39%,255.57%
1400000US42013100400,-23.56%,-5.6,-1.9,-0.8,-10.91%,-20.39%,-54.17%
1400000US42013100500,4.13%,3.6,5.8,1.7,-17.56%,-3.82%,68.83%
1400000US42013100600,6.07%,-1.7,-3.2,3.3,-15.94%,-0.03%,151.97%
1400000US42013100700,24.87%,6.5,5.7,1,-23.15%,-12.80%,15.79%
1400000US42013100800,-34.21%,3.1,-4.2,16.3,39.29%,22.45%,-15.04%
1400000US42013100900,-6.98%,-1.1,-6.8,-1.6,7.00%,7.02%,7.13%
1400000US42013101100,-9.65%,1.3,1.2,2.1,-4.21%,-1.12%,28.00%
1400000US42013101200,-0.83%,2.5,0.1,-6.6,-2.76%,1.82%,12.72%
1400000US42013101400,0.79%,-1.5,0.2,7.7,7.26%,6.66%,5.47%
1400000US42013101500,-7.00%,3.5,-2.6,4.7,4.16%,4.57%,7.90%
1400000US42013101600,7.96%,-11.2,-8.8,0.5,-18.87%,-14.91%,-0.95%
1400000US42013101700,18.22%,13.3,10.2,4.5,-3.42%,1.50%,25.83%
1400000US42013101800,-11.15%,-4.1,-6.1,-1.4,-7.96%,2.28%,377.03%
1400000US42013101900,-11.78%,0,32.3,2.7,11.33%,18.31%,37.37%
1400000US42015950100,-9.63%,-2.1,0,-1.4,40.63%,26.26%,-15.16%
1400000US42015950200,-5.23%,-0.6,-1.2,-0.4,23.76%,26.33%,36.01%
1400000US42015950300,-1.83%,0.8,-2.3,2.6,-0.42%,13.76%,52.63%
1400000US42015950400,-1.07%,1.4,-0.2,4,15.05%,40.48%,85.25%
1400000US42015950500,0.50%,-1.3,-4.1,3.7,25.38%,13.53%,-19.27%
1400000US42015950600,-6.58%,0.3,-2.6,3.4,27.20%,10.39%,-50.14%
1400000US42015950700,-0.49%,1,-2.7,0.1,37.06%,46.32%,85.52%
1400000US42015950800,-5.72%,1,-0.9,-0.6,14.63%,12.68%,4.75%
1400000US42015950900,9.60%,0.5,-1.8,2.9,31.33%,26.56%,10.02%
1400000US42015951000,-1.88%,2.1,2.2,10.7,14.67%,15.01%,16.07%
