GEO_ID	HC01_VC03	HC01_VC03	TotalPop_1015	StDevPop_1015
1400000US42125764000	3619	3295	-0.089527494	-0.67733047
1400000US42125771100	5720	5821	0.017657343	-0.000304663
1400000US42125771200	3305	3375	0.02118003	0.021946156
1400000US42125772700	2317	2049	-0.115666811	-0.842437706
1400000US42125773100	3010	2963	-0.015614618	-0.210464763
1400000US42125773200	1363	1272	-0.06676449	-0.533549489
1400000US42125774700	5664	5593	-0.012535311	-0.191014527
1400000US42125775200	2198	2368	0.077343039	0.376696023
1400000US42125775300	2739	2329	-0.149689668	-1.057340794
1400000US42125781700	4337	4290	-0.010836984	-0.180287161
1400000US42125782700	1212	1305	0.076732673	0.372840688
1400000US42125783200	2543	2559	0.006291781	-0.072094466
1400000US42125783300	1704	1503	-0.117957746	-0.856908248
1400000US42125784000	2763	2592	-0.061889251	-0.502755368
1400000US42125791000	1552	1556	0.00257732	-0.095556614
1400000US42125792100	4073	3497	-0.141419101	-1.005100318
1400000US42125792200	2798	3243	0.159042173	0.892743104
1400000US42125795700	1951	2432	0.246540236	1.445418731
1400000US42125795800	3834	3822	-0.00312989	-0.131605822
1400000US42125795900	4157	4082	-0.018041857	-0.225796256
1400000US42125796000	3483	3380	-0.029572208	-0.298626941
1400000US42127960100	1297	1232	-0.050115652	-0.42838822
1400000US42127960200	2857	3058	0.070353518	0.332547181
1400000US42127960300	1968	2455	0.24745935	1.451224251
1400000US42127960400	3682	2995	-0.186583379	-1.290377436
1400000US42127960500	3675	3592	-0.022585034	-0.254492927
1400000US42127960600	4791	5119	0.068461699	0.320597636
1400000US42127960700	4580	4315	-0.057860262	-0.477306531
1400000US42127960800	5357	4497	-0.160537614	-1.125861119
1400000US42127960900	6960	6810	-0.021551724	-0.247966095
1400000US42127961000	5143	5185	0.00816644	-0.060253312
1400000US42127961100	3686	3742	0.015192621	-0.015872913
1400000US42127961200	4185	4155	-0.007168459	-0.157115167
1400000US42127961300	2209	2961	0.340425532	2.038438886
1400000US42127961400	1912	1526	-0.201882845	-1.387015487
1400000US42129800100	1254	1132	-0.097288676	-0.726353457
1400000US42129800200	1361	1534	0.127112417	0.691060951
1400000US42129800300	2639	2387	-0.095490716	-0.714996763
1400000US42129800400	1445	1459	0.009688581	-0.050638808
1400000US42129800500	2754	2269	-0.17610748	-1.224207128
1400000US42129800600	2507	2609	0.040686079	0.1451548
1400000US42129800700	2113	2209	0.045433034	0.17513862
1400000US42129800800	1879	1787	-0.048962214	-0.42110261
1400000US42129800900	2674	2541	-0.04973822	-0.426004199
1400000US42129801001	3778	3816	0.010058232	-0.048303935
1400000US42129801002	2609	2687	0.029896512	0.077003227
1400000US42129801100	5519	5090	-0.077731473	-0.602821699
1400000US42129801200	5656	5672	0.002828854	-0.093967812
1400000US42129801300	4555	4312	-0.053347969	-0.448804938
1400000US42129801400	1876	1887	0.005863539	-0.074799427
1400000US42129801500	2547	2673	0.049469965	0.200637623
1400000US42129801600	1470	1277	-0.131292517	-0.941136429
1400000US42129801701	2056	2324	0.130350195	0.711512153
1400000US42129801702	4537	4651	0.025126736	0.046875256
1400000US42129801703	2863	2683	-0.062871114	-0.508957242
1400000US42129801800	5821	6468	0.111149287	0.590230913
1400000US42129801900	6649	6597	-0.007820725	-0.161235162
1400000US42129802001	2664	2569	-0.035660661	-0.337084243
1400000US42129802002	7566	7710	0.019032514	0.008381514
1400000US42129802101	4917	5054	0.027862518	0.064155639
1400000US42129802102	6009	5903	-0.017640206	-0.223259256
1400000US42129802103	2260	2592	0.146902655	0.816064655
1400000US42129802200	3130	3065	-0.020766773	-0.243008005
1400000US42129802301	5897	5771	-0.021366797	-0.246798013
1400000US42129802303	3350	3165	-0.055223881	-0.460654006
1400000US42129802304	6884	6698	-0.027019175	-0.28250088
1400000US42129802400	3924	4474	0.140163099	0.773494703
1400000US42129802500	2292	2321	0.012652705	-0.03191612
1400000US42129802600	3746	3382	-0.097170315	-0.725605836
1400000US42129802700	2088	2024	-0.030651341	-0.305443213
1400000US42129802800	2227	2282	0.024696902	0.044160238
1400000US42129802900	5598	5482	-0.020721686	-0.242723217
1400000US42129803000	4820	4707	-0.023443983	-0.259918423
1400000US42129803100	4193	4025	-0.040066778	-0.364915187
1400000US42129803200	2202	2275	0.03315168	0.097564278
1400000US42129803301	5932	5793	-0.023432232	-0.259844196
1400000US42129803302	4212	4539	0.077635328	0.378542243
1400000US42129803400	2653	3364	0.267998492	1.580958364
1400000US42129803501	4476	4451	-0.005585344	-0.14711553
1400000US42129803502	4189	4110	-0.018858916	-0.230957155
1400000US42129803600	1623	1829	0.126925447	0.689879964
1400000US42129803700	4923	4212	-0.144424132	-1.024081389
1400000US42129803800	5280	5460	0.034090909	0.103496854
1400000US42129803901	3549	3285	-0.074387151	-0.581697516
1400000US42129803902	4003	3747	-0.063952036	-0.515784812
1400000US42129804000	1178	1249	0.060271647	0.268865722
1400000US42129804100	2541	2407	-0.052735144	-0.444934066
1400000US42129804200	3766	3981	0.05708975	0.248767487
1400000US42129804300	2262	2021	-0.106542882	-0.784807028
1400000US42129804400	2071	2067	-0.001931434	-0.124035853
1400000US42129804501	4965	5099	0.026988922	0.058637633
1400000US42129804502	6320	5351	-0.153322785	-1.080289133
1400000US42129804600	3118	2998	-0.038486209	-0.35493163
1400000US42129804701	3024	2929	-0.031415344	-0.310268986
1400000US42129804702	6516	6472	-0.006752609	-0.15448848
1400000US42129804801	2167	2334	0.077065067	0.37494023
1400000US42129804802	6538	6203	-0.051238911	-0.435483213
1400000US42129804900	5749	5760	0.001913376	-0.099750367
1400000US42129805000	3747	3924	0.04723779	0.186538244
1400000US42129805100	2919	2599	-0.109626584	-0.804285024
1400000US42129805200	2093	2146	0.025322504	0.04811181
1400000US42129805400	1976	1684	-0.147773279	-1.045236056
1400000US42129805500	3794	3754	-0.010542963	-0.178429993
1400000US42129805600	1896	1989	0.049050633	0.197988943
1400000US42129805800	3334	2986	-0.104379124	-0.771139794
1400000US42129805901	1574	1561	-0.008259212	-0.164004838
1400000US42129805902	6516	6694	0.027317373	0.060712266
1400000US42129806000	2710	2585	-0.046125461	-0.403184452
1400000US42129806100	3506	3410	-0.027381631	-0.284790313
1400000US42129806200	2900	2682	-0.075172414	-0.586657573
1400000US42129806300	1843	1990	0.079761259	0.391970545
1400000US42129806400	2606	2315	-0.111665388	-0.817162987
1400000US42129806500	4320	4877	0.128935185	0.702574342
1400000US42129806600	3623	2977	-0.178305272	-1.238089332
1400000US42129806700	2901	2854	-0.01620131	-0.214170564
1400000US42129806800	1594	1574	-0.012547051	-0.191088686
1400000US42129806900	3945	3783	-0.041064639	-0.371218108
1400000US42129807000	3592	3335	-0.071547884	-0.563763476
1400000US42129807100	3400	3616	0.063529412	0.289443175
1400000US42129807200	7684	7350	-0.043466944	-0.386392109
1400000US42129807300	4626	5279	0.141158668	0.779783151
1400000US42129807401	2142	2385	0.113445378	0.604734018
1400000US42129807402	8131	7816	-0.038740622	-0.356538614
1400000US42129807500	2312	2257	-0.023788927	-0.262097239
1400000US42129807600	2758	2488	-0.097897027	-0.730196063
1400000US42129807700	3404	3446	0.012338425	-0.033901246
1400000US42129807800	3856	3995	0.036047718	0.115856904
1400000US42129807900	7112	6366	-0.104893138	-0.77438653
1400000US42129808100	4105	4717	0.14908648	0.829858639
1400000US42129808200	2757	2629	-0.046427276	-0.405090845
1400000US42129808300	5698	5245	-0.07950158	-0.614002457
1400000US42129808401	1901	1957	0.02945818	0.074234531
1400000US42129808402	4979	4812	-0.033540872	-0.323694739
1400000US42129808500	1521	1483	-0.024983563	-0.269643077
1400000US42129808600	4682	4467	-0.045920547	-0.401890124
1400000US42131400100	3367	2989	-0.112266112	-0.820957424
1400000US42131400200	3958	4177	0.055330975	0.237658302
1400000US42131400300	4551	4789	0.052296199	0.21848934
1400000US42131400400	4273	4328	0.012871519	-0.030533997
1400000US42131400500	4115	4277	0.039368165	0.136830287
1400000US42131400600	3607	3456	-0.041863044	-0.376261181
1400000US42131400700	4391	4131	-0.059212025	-0.485844849
1400000US42133000100	1391	1206	-0.132997843	-0.951908008
1400000US42133000200	3389	2587	-0.236647979	-1.606607114
1400000US42133000300	2298	2109	-0.082245431	-0.631333809
1400000US42133000400	1888	2364	0.252118644	1.480654371
1400000US42133000500	2510	2551	0.016334661	-0.00865929
1400000US42133000600	2929	2940	0.003755548	-0.088114414
1400000US42133000700	2569	2977	0.15881666	0.891318668
1400000US42133000800	2237	2101	-0.060795709	-0.495848082
1400000US42133000900	3780	3282	-0.131746032	-0.944001024
1400000US42133001000	1814	1819	0.00275634	-0.094425846
1400000US42133001100	3382	3774	0.115907747	0.620287404
1400000US42133001200	2378	3872	0.628259041	3.85651988
1400000US42133001300	3353	3137	-0.064419922	-0.518740185
1400000US42133001400	4416	4059	-0.080842391	-0.622471605
1400000US42133001500	3764	3501	-0.069872476	-0.553180873
1400000US42133001600	1494	1574	0.053547523	0.226393249
1400000US42133010110	9127	10095	0.106058946	0.558078116
1400000US42133010120	4038	4744	0.174839029	0.992522884
1400000US42133010130	3709	3537	-0.046373686	-0.404752345
1400000US42133010210	3345	3017	-0.098056801	-0.731205267
1400000US42133010220	6084	5398	-0.112754767	-0.824043976
1400000US42133010300	1734	1565	-0.097462514	-0.727451494
1400000US42133010400	3776	3695	-0.021451271	-0.247331591
1400000US42133010510	4534	5260	0.160123511	0.899573305
1400000US42133010520	2349	2269	-0.034057046	-0.326955116
1400000US42133020100	3540	3237	-0.08559322	-0.652479897
1400000US42133020220	3811	4338	0.138283915	0.761624965
1400000US42133020221	4648	4730	0.017641997	-0.000401596
1400000US42133020222	4340	4666	0.075115207	0.362624073
1400000US42133020310	2560	2653	0.036328125	0.117628077
1400000US42133020320	7412	7523	0.014975715	-0.017242983
1400000US42133020410	5106	5401	0.057775166	0.253096872
1400000US42133020420	8252	8686	0.052593311	0.220366029
1400000US42133020510	3753	3849	0.025579536	0.049735341
1400000US42133020521	5461	5881	0.076908991	0.373954387
1400000US42133020522	4122	4093	-0.00703542	-0.156274835
1400000US42133020600	6841	7351	0.074550504	0.359057164
1400000US42133020710	6442	6712	0.04191245	0.152901088
1400000US42133020720	9544	9175	-0.038663034	-0.356048535
1400000US42133020800	7153	7807	0.091430169	0.465676432
1400000US42133020910	5975	5992	0.002845188	-0.093864639
1400000US42133020921	7049	7452	0.05717123	0.249282147
1400000US42133020922	4174	4036	-0.033061811	-0.320668786
1400000US42133021010	5009	5130	0.024156518	0.040746942
1400000US42133021020	5950	6792	0.141512605	0.782018768
1400000US42133021100	4087	4742	0.160264253	0.900462288
1400000US42133021210	8167	8077	-0.011019958	-0.181442905
1400000US42133021220	6801	7239	0.064402294	0.294956675
1400000US42133021300	4586	4583	-0.000654165	-0.115968068
1400000US42133021410	4903	5257	0.072200693	0.344214742
1400000US42133021420	7119	7257	0.019384745	0.010606358
1400000US42133021500	3744	3655	-0.023771368	-0.261986323
1400000US42133021600	2902	2705	-0.067884218	-0.540622174
1400000US42133021711	3082	3071	-0.003569111	-0.134380129
1400000US42133021712	6450	6415	-0.005426357	-0.146111296
1400000US42133021720	4145	4493	0.083956574	0.418469972
1400000US42133021801	4001	4771	0.192451887	1.103773315
1400000US42133021802	4342	4005	-0.077614003	-0.602079706
1400000US42133021900	7201	7050	-0.02096931	-0.244287314
1400000US42133022000	3842	3944	0.026548673	0.055856824
1400000US42133022100	3298	3295	-0.000909642	-0.117581774
1400000US42133022200	4126	4593	0.113184683	0.603087351
1400000US42133022300	3990	3571	-0.105012531	-0.775140668
1400000US42133022401	3352	3415	0.018794749	0.00687969
1400000US42133022402	7275	8064	0.108453608	0.573203839
1400000US42133022500	3795	3861	0.017391304	-0.001985076
1400000US42133022600	7904	8312	0.051619433	0.214214597
1400000US42133022700	6537	6117	-0.064249656	-0.517664707
1400000US42133022800	7927	7819	-0.013624322	-0.197893193
1400000US42133022910	8904	9562	0.073899371	0.354944325
1400000US42133022920	3857	4568	0.184340161	1.052536142
1400000US42133023000	4975	5086	0.022311558	0.029093374
1400000US42133023100	6384	6332	-0.008145363	-0.16328572
1400000US42133023200	6413	6558	0.022610323	0.030980503
1400000US42133023301	6053	6513	0.075995374	0.368183588
1400000US42133023302	5971	6102	0.021939374	0.026742498
1400000US42133023400	5325	5662	0.063286385	0.287908113
1400000US42133023500	5522	5457	-0.011771097	-0.186187425
1400000US42133023601	3963	3762	-0.050719152	-0.432200192
1400000US42133023602	4397	5035	0.145098931	0.804671555
1400000US42133023710	3823	3917	0.02458802	0.043472493
1400000US42133023721	6138	6132	-0.000977517	-0.118010501
1400000US42133023722	3028	3065	0.012219287	-0.034653778
1400000US42133023810	4887	4667	-0.045017393	-0.396185414
1400000US42133023821	5541	5194	-0.062624075	-0.507396836
1400000US42133023822	6303	7252	0.150563224	0.839186393
1400000US42133023901	7600	7562	-0.005	-0.143418243
1400000US42133023902	3110	2930	-0.057877814	-0.477417394
1400000US42133024001	5404	5519	0.021280533	0.022580975
1400000US42133024002	3571	3537	-0.009521143	-0.171975736
				
		AVG	0.017705576	
		STDEV	0.158317209	
